checkpoint,dataset,snr,metric,mean,lower,upper,n_participants
ft_B2,pointing,20.0,Number_of_submovements_per_second,1.6435565224930864,-0.9650331109459214,4.252146155932094,2
ft_B2,pointing,inf,Reconstruction_R2,0.9785555841828256,0.9146751435239704,1.0424360248416809,2
ft_B2,pointing,inf,Reconstruction_MASE,0.1474879417829704,0.08327709849643716,0.21169878506950363,2
ft_B2,pointing,inf,Number_of_submovements_per_second,2.6215715769629133,-0.7088368219142365,5.951979975840063,2
ft_B2,steering,10.0,Reconstruction_R2,0.9391466053796981,0.9343153479941323,0.9439778627652639,9
ft_B2,steering,10.0,Reconstruction_MASE,0.2467005454899499,0.2357407492124823,0.2576603417674175,9
ft_B2,steering,10.0,Number_of_submovements_per_second,3.047399663952352,2.8509977952564762,3.243801532648228,9
ft_B2,steering,20.0,Reconstruction_R2,0.9699931327023622,0.9654406842892367,0.9745455811154877,9
ft_B2,steering,20.0,Reconstruction_MASE,0.1493611288341049,0.13900086648533322,0.1597213911828766,9
ft_B2,steering,20.0,Number_of_submovements_per_second,4.0881187547412186,3.8825249843612886,4.2937125251211485,9
ft_B2,steering,inf,Reconstruction_R2,0.9738982380453712,0.9696510951706309,0.9781453809201116,9
ft_B2,steering,inf,Reconstruction_MASE,0.13070771982770518,0.12104979422646324,0.1403656454289471,9
ft_B2,steering,inf,Number_of_submovements_per_second,5.265539394529266,5.046557391449088,5.484521397609443,9
ft_B2,tablet_writing,10.0,Reconstruction_R2,0.8096638706676634,0.7928041106099116,0.8265236307254152,33
ft_B2,tablet_writing,10.0,Reconstruction_MASE,0.379051907516392,0.36235679563111356,0.39574701940167045,33
ft_B2,tablet_writing,10.0,Number_of_submovements_per_second,8.026207182762361,7.411760564325126,8.640653801199596,33
ft_B2,tablet_writing,20.0,Reconstruction_R2,0.8576092438222396,0.84365737932622,0.8715611083182592,40
ft_B2,tablet_writing,20.0,Reconstruction_MASE,0.31901168087410714,0.30010773680135466,0.3379156249468596,40
ft_B2,tablet_writing,20.0,Number_of_submovements_per_second,8.771788685582578,8.158521322815245,9.385056048349911,40
ft_B2,tablet_writing,inf,Reconstruction_R2,0.8657754496486862,0.8499545767580103,0.8815963225393622,38
ft_B2,tablet_writing,inf,Reconstruction_MASE,0.2957538706754386,0.2739513910307849,0.31755635032009233,38
ft_B2,tablet_writing,inf,Number_of_submovements_per_second,9.184922594296976,8.724592846652381,9.645252341941571,38
ft_B2,whacamole,10.0,Reconstruction_R2,0.8933137408457696,0.879532237800669,0.9070952438908703,128
ft_B2,whacamole,10.0,Reconstruction_MASE,0.343185460390625,0.3246647690230985,0.36170615175815146,128
ft_B2,whacamole,10.0,Number_of_submovements_per_second,3.444787717598956,3.2926646355644236,3.5969107996334886,128
ft_B2,whacamole,20.0,Reconstruction_R2,0.9213457773439586,0.9076767552864731,0.9350147994014442,128
ft_B2,whacamole,20.0,Reconstruction_MASE,0.243857030234375,0.22553477601403743,0.26217928445471256,128
ft_B2,whacamole,20.0,Number_of_submovements_per_second,4.745055066305213,4.512581446151675,4.977528686458751,128
ft_B2,whacamole,inf,Reconstruction_R2,0.924801689106971,0.9109451273370789,0.9386582508768632,128
ft_B2,whacamole,inf,Reconstruction_MASE,0.224008986828125,0.20523243169022568,0.24278554196602434,128
ft_B2,whacamole,inf,Number_of_submovements_per_second,5.213219788565766,4.955335442271567,5.471104134859965,128
ft_released,Fitts,10.0,Reconstruction_R2,0.8698593749409114,0.8346735873605838,0.9050451625212389,10
ft_released,Fitts,10.0,Reconstruction_MASE,0.2969420965110389,0.26234913695378587,0.331535056068292,10
ft_released,Fitts,10.0,Number_of_submovements_per_second,1.5019807137133154,1.2230826828985055,1.7808787445281253,10
ft_released,Fitts,20.0,Reconstruction_R2,0.8891937435636882,0.8481239730587088,0.9302635140686676,10
ft_released,Fitts,20.0,Reconstruction_MASE,0.2686405931398297,0.22245784129530552,0.3148233449843538,10
ft_released,Fitts,20.0,Number_of_submovements_per_second,1.6624445265391916,1.3870182962077728,1.9378707568706104,10
ft_released,Fitts,inf,Reconstruction_R2,0.8529221251638246,0.8066365965296433,0.8992076537980059,10
