checkpoint,dataset,snr,metric,participant,n_trials,estimate,lower,upper
ft_B2,whacamole,10.0,Reconstruction_R2,Xxq5F40v7zzq,1,0.9363243579864502,0.9363243579864502,0.9363243579864502
ft_B2,whacamole,10.0,Reconstruction_R2,YEgCFEa5gH0j,1,0.9365469217300416,0.9365469217300416,0.9365469217300416
ft_B2,whacamole,10.0,Reconstruction_R2,Z78keXarxasT,1,0.9260494112968444,0.9260494112968444,0.9260494112968444
ft_B2,whacamole,10.0,Reconstruction_R2,ZajQsiRM63VG,1,0.90511155128479,0.90511155128479,0.90511155128479
ft_B2,whacamole,10.0,Reconstruction_R2,a3DSWOFWpsEN,1,0.9534152150154114,0.9534152150154114,0.9534152150154114
ft_B2,whacamole,10.0,Reconstruction_R2,aJr3DELJJBy9,1,0.9438178539276124,0.9438178539276124,0.9438178539276124
ft_B2,whacamole,10.0,Reconstruction_R2,aeadGKA3m8GW,1,0.9302242398262024,0.9302242398262024,0.9302242398262024
ft_B2,whacamole,10.0,Reconstruction_R2,bKhZvL779yTM,1,0.6241519451141357,0.6241519451141357,0.6241519451141357
ft_B2,whacamole,10.0,Reconstruction_R2,bV3Zq9xENfSh,1,0.6118476390838623,0.6118476390838623,0.6118476390838623
ft_B2,whacamole,10.0,Reconstruction_R2,br8SeRGHOT0h,1,0.9356818795204164,0.9356818795204164,0.9356818795204164
ft_B2,whacamole,10.0,Reconstruction_R2,cMoK4vBM5mfh,1,0.8935987949371338,0.8935987949371338,0.8935987949371338
ft_B2,whacamole,10.0,Reconstruction_R2,cOf9x7g3Zwqw,1,0.9306679368019104,0.9306679368019104,0.9306679368019104
ft_B2,whacamole,10.0,Reconstruction_R2,dVcRsylm1toA,1,0.9431943297386168,0.9431943297386168,0.9431943297386168
ft_B2,whacamole,10.0,Reconstruction_R2,e4qEIJdfEsKT,1,0.6798876523971558,0.6798876523971558,0.6798876523971558
ft_B2,whacamole,10.0,Reconstruction_R2,esDCXqaseflS,1,0.8819432258605957,0.8819432258605957,0.8819432258605957
ft_B2,whacamole,10.0,Reconstruction_R2,f21AAd9s0oH3,1,0.9354848265647888,0.9354848265647888,0.9354848265647888
ft_B2,whacamole,10.0,Reconstruction_R2,fR4QiFBKtFO2,1,0.9557955265045166,0.9557955265045166,0.9557955265045166
ft_B2,whacamole,10.0,Reconstruction_R2,fhapvAGDIuQn,1,0.9490304589271544,0.9490304589271544,0.9490304589271544
ft_B2,whacamole,10.0,Reconstruction_R2,gVvm36KsqWGy,1,0.9003739953041077,0.9003739953041077,0.9003739953041077
ft_B2,whacamole,10.0,Reconstruction_R2,giWiU8lZxyYw,1,0.9342800378799438,0.9342800378799438,0.9342800378799438
ft_B2,whacamole,10.0,Reconstruction_R2,h5rpH5k68G2U,1,0.9292880296707152,0.9292880296707152,0.9292880296707152
ft_B2,whacamole,10.0,Reconstruction_R2,hGLKmFyf0OkB,1,0.8925302028656006,0.8925302028656006,0.8925302028656006
ft_B2,whacamole,10.0,Reconstruction_R2,hYilILaCYRv5,1,0.9194621443748474,0.9194621443748474,0.9194621443748474
ft_B2,whacamole,10.0,Reconstruction_R2,iRosp9K2wly0,1,0.9240010976791382,0.9240010976791382,0.9240010976791382
ft_B2,whacamole,10.0,Reconstruction_R2,iaac75oC9Pej,1,0.7452058792114258,0.7452058792114258,0.7452058792114258
ft_B2,whacamole,10.0,Reconstruction_R2,j7r77dyXk5ln,1,0.9294911026954652,0.9294911026954652,0.9294911026954652
ft_B2,whacamole,10.0,Reconstruction_R2,jBEYFLPoGDQj,1,0.9390243291854858,0.9390243291854858,0.9390243291854858
ft_B2,whacamole,10.0,Reconstruction_R2,jbgHA6noFzTZ,1,0.837507426738739,0.837507426738739,0.837507426738739
ft_B2,whacamole,10.0,Reconstruction_R2,jgWiJMfsedQS,1,0.9359147548675536,0.9359147548675536,0.9359147548675536
ft_B2,whacamole,10.0,Reconstruction_R2,ju0BYCjowS9P,1,0.9422336220741272,0.9422336220741272,0.9422336220741272
ft_B2,whacamole,10.0,Reconstruction_R2,kEc99FFqkSlX,1,0.922389268875122,0.922389268875122,0.922389268875122
ft_B2,whacamole,10.0,Reconstruction_R2,kHC5Tt3LDsx2,1,0.5758395195007324,0.5758395195007324,0.5758395195007324
ft_B2,whacamole,10.0,Reconstruction_R2,kgKO1YpWwphg,1,0.9401403665542604,0.9401403665542604,0.9401403665542604
ft_B2,whacamole,10.0,Reconstruction_R2,lFBXMcSHJP5w,1,0.9441822171211244,0.9441822171211244,0.9441822171211244
ft_B2,whacamole,10.0,Reconstruction_R2,lfzVXkgCEer2,1,0.962790846824646,0.962790846824646,0.962790846824646
ft_B2,whacamole,10.0,Reconstruction_R2,lky2X7IuZjCq,1,0.9307225942611694,0.9307225942611694,0.9307225942611694
ft_B2,whacamole,10.0,Reconstruction_R2,m6ZhjC5RWFNM,1,0.9406874179840088,0.9406874179840088,0.9406874179840088
ft_B2,whacamole,10.0,Reconstruction_R2,mG4BUvy6ucLC,1,0.7825866341590881,0.7825866341590881,0.7825866341590881
ft_B2,whacamole,10.0,Reconstruction_R2,mMnZ8rBqqadH,1,0.8517473936080933,0.8517473936080933,0.8517473936080933
ft_B2,whacamole,10.0,Reconstruction_R2,mYJYXLQEQveR,1,0.8858368396759033,0.8858368396759033,0.8858368396759033
ft_B2,whacamole,10.0,Reconstruction_R2,mkTIVWluFE4b,1,0.9185056686401368,0.9185056686401368,0.9185056686401368
ft_B2,whacamole,10.0,Reconstruction_R2,n929kgpdL3SB,1,0.8305031657218933,0.8305031657218933,0.8305031657218933
ft_B2,whacamole,10.0,Reconstruction_R2,nbhkcLJF6elk,1,0.9396090507507324,0.9396090507507324,0.9396090507507324
ft_B2,whacamole,10.0,Reconstruction_R2,oXH477exbBOV,1,0.9160772562026978,0.9160772562026978,0.9160772562026978
ft_B2,whacamole,10.0,Reconstruction_R2,owFmFBGxBYge,1,0.9414527416229248,0.9414527416229248,0.9414527416229248
ft_B2,whacamole,10.0,Reconstruction_R2,pFSsyYChfawX,1,0.9472081065177916,0.9472081065177916,0.9472081065177916
ft_B2,whacamole,10.0,Reconstruction_R2,pQPiJpJEyqsf,1,0.9267643094062804,0.9267643094062804,0.9267643094062804
ft_B2,whacamole,10.0,Reconstruction_R2,pU3yYGb4u2j7,1,0.9297205209732056,0.9297205209732056,0.9297205209732056
ft_B2,whacamole,10.0,Reconstruction_R2,pYatxaEaTEXP,1,0.9373502731323242,0.9373502731323242,0.9373502731323242
ft_B2,whacamole,10.0,Reconstruction_R2,phEMRdVHfrxG,1,0.8595417141914368,0.8595417141914368,0.8595417141914368
ft_B2,whacamole,10.0,Reconstruction_R2,qMn1pC0HtuY5,1,0.9292113184928894,0.9292113184928894,0.9292113184928894
ft_B2,whacamole,10.0,Reconstruction_R2,qqxVdydRJivt,1,0.9297329783439636,0.9297329783439636,0.9297329783439636
ft_B2,whacamole,10.0,Reconstruction_R2,qzjXPVLKi8sB,1,0.938154935836792,0.938154935836792,0.938154935836792
ft_B2,whacamole,10.0,Reconstruction_R2,r4im5Z8KEM2D,1,0.87359219789505,0.87359219789505,0.87359219789505
ft_B2,whacamole,10.0,Reconstruction_R2,r9rb4qbetF3D,1,0.9188253283500672,0.9188253283500672,0.9188253283500672
ft_B2,whacamole,10.0,Reconstruction_R2,rL2EGsS9bWTn,1,0.9368939399719238,0.9368939399719238,0.9368939399719238
ft_B2,whacamole,10.0,Reconstruction_R2,rdLji2yy9uGC,1,0.8813447952270508,0.8813447952270508,0.8813447952270508
ft_B2,whacamole,10.0,Reconstruction_R2,sBOTmUXtjCF0,1,0.9400234818458556,0.9400234818458556,0.9400234818458556
ft_B2,whacamole,10.0,Reconstruction_R2,sN2cQEVzevzv,1,0.9407446384429932,0.9407446384429932,0.9407446384429932
ft_B2,whacamole,10.0,Reconstruction_R2,scySh8XLbSUz,1,0.8995978236198425,0.8995978236198425,0.8995978236198425
ft_B2,whacamole,10.0,Reconstruction_R2,tlNsrgurdDov,1,0.9596098065376282,0.9596098065376282,0.9596098065376282
ft_B2,whacamole,10.0,Reconstruction_R2,tv01HI7g00PJ,1,0.9064696431159972,0.9064696431159972,0.9064696431159972
ft_B2,whacamole,10.0,Reconstruction_R2,u07NVmJrp3A5,1,0.9335349798202516,0.9335349798202516,0.9335349798202516
ft_B2,whacamole,10.0,Reconstruction_R2,u1KwIXbE9D67,1,0.9602978825569152,0.9602978825569152,0.9602978825569152
ft_B2,whacamole,10.0,Reconstruction_R2,uGKK4WONTpF1,1,0.8603693246841431,0.8603693246841431,0.8603693246841431
ft_B2,whacamole,10.0,Reconstruction_R2,ubfGyHE5l1BI,1,0.7311686873435974,0.7311686873435974,0.7311686873435974
ft_B2,whacamole,10.0,Reconstruction_R2,usytCsVVMc2u,1,0.9390267729759216,0.9390267729759216,0.9390267729759216
ft_B2,whacamole,10.0,Reconstruction_R2,v10inNpVWdxz,1,0.9229234457015992,0.9229234457015992,0.9229234457015992
ft_B2,whacamole,10.0,Reconstruction_R2,v7hohNUrM9J2,1,0.9487126469612122,0.9487126469612122,0.9487126469612122
ft_B2,whacamole,10.0,Reconstruction_R2,vP7kqrrT5Xmc,1,0.7140049934387207,0.7140049934387207,0.7140049934387207
ft_B2,whacamole,10.0,Reconstruction_R2,votV6JxJtsSw,1,0.932365894317627,0.932365894317627,0.932365894317627
ft_B2,whacamole,10.0,Reconstruction_R2,vyi4hyvljpVy,1,0.955096960067749,0.955096960067749,0.955096960067749
ft_B2,whacamole,10.0,Reconstruction_R2,wNg2si7bSGk0,1,0.7864109873771667,0.7864109873771667,0.7864109873771667
ft_B2,whacamole,10.0,Reconstruction_R2,wjPbzrg3mbHf,1,0.9433583617210388,0.9433583617210388,0.9433583617210388
ft_B2,whacamole,10.0,Reconstruction_R2,wpo4XguDL8x1,1,0.8680483102798462,0.8680483102798462,0.8680483102798462
ft_B2,whacamole,10.0,Reconstruction_R2,y2nn75u574AB,1,0.9468393921852112,0.9468393921852112,0.9468393921852112
ft_B2,whacamole,10.0,Reconstruction_R2,yFolAd7WEis4,1,0.7368141412734985,0.7368141412734985,0.7368141412734985
ft_B2,whacamole,10.0,Reconstruction_R2,yXKzYBQY972m,1,0.886623740196228,0.886623740196228,0.886623740196228
ft_B2,whacamole,10.0,Reconstruction_R2,z7SnBzMeleI2,1,0.93585467338562,0.93585467338562,0.93585467338562
ft_B2,whacamole,10.0,Reconstruction_R2,zFF7iZoQG9L0,1,0.9051543474197388,0.9051543474197388,0.9051543474197388
ft_B2,whacamole,10.0,Reconstruction_R2,zWY5G7Tb5Ywu,1,0.9397209882736206,0.9397209882736206,0.9397209882736206
ft_B2,whacamole,10.0,Reconstruction_R2,zb2ZEwjNzlGA,1,0.6467204093933105,0.6467204093933105,0.6467204093933105
ft_B2,whacamole,20.0,Number_of_submovements_per_second,0MU9AvoY5wvF,1,3.8048511743545537,3.8048511743545537,3.8048511743545537
ft_B2,whacamole,20.0,Number_of_submovements_per_second,1BEPC8Q4J8PL,1,4.739851355552673,4.739851355552673,4.739851355552673
ft_B2,whacamole,20.0,Number_of_submovements_per_second,1ENTbrauZqgu,1,2.2020893543958664,2.2020893543958664,2.2020893543958664
ft_B2,whacamole,20.0,Number_of_submovements_per_second,1WGwphGqG2d4,1,4.563115686178207,4.563115686178207,4.563115686178207
ft_B2,whacamole,20.0,Number_of_submovements_per_second,29zhqwwO4J11,1,5.838405936956406,5.838405936956406,5.838405936956406
ft_B2,whacamole,20.0,Number_of_submovements_per_second,2hIHCwexDTnN,1,5.434923022985458,5.434923022985458,5.434923022985458
ft_B2,whacamole,20.0,Number_of_submovements_per_second,2lQWe6okc5JU,1,5.0790126621723175,5.0790126621723175,5.0790126621723175
ft_B2,whacamole,20.0,Number_of_submovements_per_second,2tq6BA7iBhRV,1,5.800369530916214,5.800369530916214,5.800369530916214
ft_B2,whacamole,20.0,Number_of_submovements_per_second,32U7Zy8inpO1,1,6.064921617507935,6.064921617507935,6.064921617507935
ft_B2,whacamole,20.0,Number_of_submovements_per_second,3T04PUG74HUE,1,5.885286927223206,5.885286927223206,5.885286927223206
ft_B2,whacamole,20.0,Number_of_submovements_per_second,3nc6CubV23FN,1,6.6167499125003815,6.6167499125003815,6.6167499125003815
ft_B2,whacamole,20.0,Number_of_submovements_per_second,46FygbnWnLvU,1,5.604274123907089,5.604274123907089,5.604274123907089
ft_B2,whacamole,20.0,Number_of_submovements_per_second,4G6cfmCmvdd2,1,3.626770377159118,3.626770377159118,3.626770377159118
ft_B2,whacamole,20.0,Number_of_submovements_per_second,4YcG5GICcfxH,1,5.3753699362277985,5.3753699362277985,5.3753699362277985
ft_B2,whacamole,20.0,Number_of_submovements_per_second,4hldHO15FZX3,1,5.367429703474045,5.367429703474045,5.367429703474045
ft_B2,whacamole,20.0,Number_of_submovements_per_second,4y5G7UhRxf4f,1,4.9349212646484375,4.9349212646484375,4.9349212646484375
ft_B2,whacamole,20.0,Number_of_submovements_per_second,5N2E5zYTf1hZ,1,5.131287127733231,5.131287127733231,5.131287127733231
ft_B2,whacamole,20.0,Number_of_submovements_per_second,5Pgw8GM5nuZC,1,4.864565134048462,4.864565134048462,4.864565134048462
ft_B2,whacamole,20.0,Number_of_submovements_per_second,5aEWr5KtwLTQ,1,3.407393842935562,3.407393842935562,3.407393842935562
ft_B2,whacamole,20.0,Number_of_submovements_per_second,5u5weQlv5gBP,1,5.1894611120224,5.1894611120224,5.1894611120224
ft_B2,whacamole,20.0,Number_of_submovements_per_second,6VYMMvDOAAFH,1,4.724278002977371,4.724278002977371,4.724278002977371
ft_B2,whacamole,20.0,Number_of_submovements_per_second,6uT8fhndFWlg,1,6.242073476314545,6.242073476314545,6.242073476314545
ft_B2,whacamole,20.0,Number_of_submovements_per_second,7Nb0BrrlHbRi,1,6.07377290725708,6.07377290725708,6.07377290725708
ft_B2,whacamole,20.0,Number_of_submovements_per_second,7THpCGQ8z8wS,1,4.918763190507889,4.918763190507889,4.918763190507889
ft_B2,whacamole,20.0,Number_of_submovements_per_second,7cP89Q2gygKk,1,5.574135929346085,5.574135929346085,5.574135929346085
ft_B2,whacamole,20.0,Number_of_submovements_per_second,7m5ooTDlJgwP,1,2.1262887865304947,2.1262887865304947,2.1262887865304947
ft_B2,whacamole,20.0,Number_of_submovements_per_second,7zFcNIw3eFgV,1,2.341724932193756,2.341724932193756,2.341724932193756
ft_B2,whacamole,20.0,Number_of_submovements_per_second,8O9OOfYJKazP,1,5.913381278514862,5.913381278514862,5.913381278514862
ft_B2,whacamole,20.0,Number_of_submovements_per_second,8cHNEw5UkrTO,1,3.115661144256592,3.115661144256592,3.115661144256592
ft_B2,whacamole,20.0,Number_of_submovements_per_second,9B9N4YEdOsfp,1,5.67620113492012,5.67620113492012,5.67620113492012
ft_B2,whacamole,20.0,Number_of_submovements_per_second,9ViMG1auq831,1,5.127967894077301,5.127967894077301,5.127967894077301
ft_B2,whacamole,20.0,Number_of_submovements_per_second,9gmvySIC3Q88,1,5.615002512931824,5.615002512931824,5.615002512931824
ft_B2,whacamole,20.0,Number_of_submovements_per_second,9kD7V5pGuZqY,1,5.093764364719391,5.093764364719391,5.093764364719391
ft_B2,whacamole,20.0,Number_of_submovements_per_second,ANON,1,6.122094690799713,6.122094690799713,6.122094690799713
ft_B2,whacamole,20.0,Number_of_submovements_per_second,AdtUSuLCp5IA,1,6.049257516860962,6.049257516860962,6.049257516860962
ft_B2,whacamole,20.0,Number_of_submovements_per_second,AkPC2chIB8g5,1,4.617125540971756,4.617125540971756,4.617125540971756
ft_B2,whacamole,20.0,Number_of_submovements_per_second,BRNDjnlHHSFc,1,6.587338149547577,6.587338149547577,6.587338149547577
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Bamz2XX6CDGT,1,3.5562103986740112,3.5562103986740112,3.5562103986740112
ft_B2,whacamole,20.0,Number_of_submovements_per_second,C6DKFJiiZyIe,1,1.882266104221344,1.882266104221344,1.882266104221344
ft_B2,whacamole,20.0,Number_of_submovements_per_second,CFY1MV1mUKiq,1,5.498936176300049,5.498936176300049,5.498936176300049
ft_B2,whacamole,20.0,Number_of_submovements_per_second,CyIooc0LtyIB,1,5.19374817609787,5.19374817609787,5.19374817609787
ft_B2,whacamole,20.0,Number_of_submovements_per_second,D7hb3S9QeG3A,1,5.66561758518219,5.66561758518219,5.66561758518219
ft_B2,whacamole,20.0,Number_of_submovements_per_second,DVmZHqNemhco,1,5.339383184909821,5.339383184909821,5.339383184909821
ft_B2,whacamole,20.0,Number_of_submovements_per_second,E9mmR7nGDOSi,1,2.7962569892406464,2.7962569892406464,2.7962569892406464
ft_B2,whacamole,20.0,Number_of_submovements_per_second,EHSpPdg2Plow,1,3.7524953484535217,3.7524953484535217,3.7524953484535217
ft_B2,whacamole,20.0,Number_of_submovements_per_second,ElTHIZG8Gf66,1,5.187990814447403,5.187990814447403,5.187990814447403
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Esp9gh5sN9us,1,5.650799721479416,5.650799721479416,5.650799721479416
ft_B2,whacamole,20.0,Number_of_submovements_per_second,F1zSnhgdE4I4,1,5.17547070980072,5.17547070980072,5.17547070980072
ft_B2,whacamole,20.0,Number_of_submovements_per_second,FJASOFpxhV56,1,4.112546145915985,4.112546145915985,4.112546145915985
ft_B2,whacamole,20.0,Number_of_submovements_per_second,FYxUgJnHrrMP,1,1.3701922819018364,1.3701922819018364,1.3701922819018364
ft_B2,whacamole,20.0,Number_of_submovements_per_second,GJXGUWQl96HW,1,4.63844820857048,4.63844820857048,4.63844820857048
ft_B2,whacamole,20.0,Number_of_submovements_per_second,GMbBEN6he7cp,1,4.910656660795212,4.910656660795212,4.910656660795212
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Gbnk2jcZDvPZ,1,4.832363426685333,4.832363426685333,4.832363426685333
ft_B2,whacamole,20.0,Number_of_submovements_per_second,GrrfNV4ocyiE,1,6.763213723897934,6.763213723897934,6.763213723897934
ft_B2,whacamole,20.0,Number_of_submovements_per_second,HMWjegvB9wS2,1,6.332409828901291,6.332409828901291,6.332409828901291
ft_B2,whacamole,20.0,Number_of_submovements_per_second,HyWB1NY8FnFE,1,1.6899831220507622,1.6899831220507622,1.6899831220507622
ft_B2,whacamole,20.0,Number_of_submovements_per_second,I5IfiPpAMysd,1,5.175949037075043,5.175949037075043,5.175949037075043
ft_B2,whacamole,20.0,Number_of_submovements_per_second,ICgQzoMIZ5g7,1,6.244569718837738,6.244569718837738,6.244569718837738
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Ia5PI7IIQRS7,1,5.810035318136215,5.810035318136215,5.810035318136215
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Ivz8zxthot1U,1,3.813208043575287,3.813208043575287,3.813208043575287
ft_B2,whacamole,20.0,Number_of_submovements_per_second,JFtQaegYgkFD,1,2.27238692343235,2.27238692343235,2.27238692343235
ft_B2,whacamole,20.0,Number_of_submovements_per_second,JuhcXFoFyFgG,1,4.6984948217868805,4.6984948217868805,4.6984948217868805
ft_B2,whacamole,20.0,Number_of_submovements_per_second,JxrCNWwHmpHI,1,5.971747934818268,5.971747934818268,5.971747934818268
ft_B2,whacamole,20.0,Number_of_submovements_per_second,KXxc6h94ZSPP,1,6.292384564876556,6.292384564876556,6.292384564876556
ft_B2,whacamole,20.0,Number_of_submovements_per_second,KvgazW8NW23G,1,5.362787693738937,5.362787693738937,5.362787693738937
ft_B2,whacamole,20.0,Number_of_submovements_per_second,LA88DNeaPOaK,1,5.235756933689117,5.235756933689117,5.235756933689117
ft_B2,whacamole,20.0,Number_of_submovements_per_second,LOoWn0XGGXWR,1,5.910398215055466,5.910398215055466,5.910398215055466
ft_B2,whacamole,20.0,Number_of_submovements_per_second,LuoqWtkaH4Xe,1,6.352810710668564,6.352810710668564,6.352810710668564
ft_B2,whacamole,20.0,Number_of_submovements_per_second,LziOpVdsaTRe,1,6.0871173441410065,6.0871173441410065,6.0871173441410065
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Mij9KOU7WEOC,1,5.0131818652153015,5.0131818652153015,5.0131818652153015
ft_B2,whacamole,20.0,Number_of_submovements_per_second,N2hNGfTbNklA,1,1.7773324996232986,1.7773324996232986,1.7773324996232986
ft_B2,whacamole,20.0,Number_of_submovements_per_second,NdROq1nUPmD4,1,5.588752180337906,5.588752180337906,5.588752180337906
ft_B2,whacamole,20.0,Number_of_submovements_per_second,NyM47zimlWKv,1,5.907743722200394,5.907743722200394,5.907743722200394
ft_B2,whacamole,20.0,Number_of_submovements_per_second,OGnpSUW4nU4X,1,5.142058432102203,5.142058432102203,5.142058432102203
ft_B2,whacamole,20.0,Number_of_submovements_per_second,P2DSIy9wASTs,1,6.304065138101578,6.304065138101578,6.304065138101578
ft_B2,whacamole,20.0,Number_of_submovements_per_second,PJ6WZMDovoGV,1,5.563979297876358,5.563979297876358,5.563979297876358
ft_B2,whacamole,20.0,Number_of_submovements_per_second,PTYFsMA194cB,1,4.5816770195961,4.5816770195961,4.5816770195961
ft_B2,whacamole,20.0,Number_of_submovements_per_second,QBMyp7uPQ2qp,1,4.234317094087601,4.234317094087601,4.234317094087601
ft_B2,whacamole,20.0,Number_of_submovements_per_second,QPsdNoN3EhM5,1,5.772010982036591,5.772010982036591,5.772010982036591
ft_B2,whacamole,20.0,Number_of_submovements_per_second,QtjBn54oBIBR,1,5.311257094144821,5.311257094144821,5.311257094144821
ft_B2,whacamole,20.0,Number_of_submovements_per_second,R2JbBvM0pYuM,1,5.879090577363968,5.879090577363968,5.879090577363968
ft_B2,whacamole,20.0,Number_of_submovements_per_second,RQ1y3eirdvti,1,5.526097118854523,5.526097118854523,5.526097118854523
ft_B2,whacamole,20.0,Number_of_submovements_per_second,RsWWY0mzxWiX,1,3.1514815986156464,3.1514815986156464,3.1514815986156464
ft_B2,whacamole,20.0,Number_of_submovements_per_second,SGv7iYq8hI3O,1,3.059129118919373,3.059129118919373,3.059129118919373
ft_B2,whacamole,20.0,Number_of_submovements_per_second,SPO02weZbWFf,1,5.915493071079254,5.915493071079254,5.915493071079254
ft_B2,whacamole,20.0,Number_of_submovements_per_second,SzIDPiCWC9Ae,1,4.44957509636879,4.44957509636879,4.44957509636879
ft_B2,whacamole,20.0,Number_of_submovements_per_second,TfducpsIdhY6,1,6.232902109622955,6.232902109622955,6.232902109622955
ft_B2,whacamole,20.0,Number_of_submovements_per_second,U0CLw6qfzcYW,1,4.591921716928482,4.591921716928482,4.591921716928482
ft_B2,whacamole,20.0,Number_of_submovements_per_second,UG8wasFhiTsa,1,5.5417898297309875,5.5417898297309875,5.5417898297309875
ft_B2,whacamole,20.0,Number_of_submovements_per_second,UPTkt7dolY8I,1,6.733222603797913,6.733222603797913,6.733222603797913
ft_B2,whacamole,20.0,Number_of_submovements_per_second,URX9gHMD8OCY,1,6.350466012954712,6.350466012954712,6.350466012954712
ft_B2,whacamole,20.0,Number_of_submovements_per_second,V3oImEetrPI1,1,5.063197016716003,5.063197016716003,5.063197016716003
ft_B2,whacamole,20.0,Number_of_submovements_per_second,V9bsjWKl1u4Q,1,5.286612510681152,5.286612510681152,5.286612510681152
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Vtzgs0xiqmNh,1,5.366349220275879,5.366349220275879,5.366349220275879
ft_B2,whacamole,20.0,Number_of_submovements_per_second,WOjBYODJOHkB,1,4.956932365894318,4.956932365894318,4.956932365894318
ft_B2,whacamole,20.0,Number_of_submovements_per_second,WTLjXoNmFp8Z,1,2.040194347500801,2.040194347500801,2.040194347500801
ft_B2,whacamole,20.0,Number_of_submovements_per_second,X1yRnYSJEUvb,1,2.2380005568265915,2.2380005568265915,2.2380005568265915
ft_B2,whacamole,20.0,Number_of_submovements_per_second,X6Pq8fnYGU2u,1,5.267260819673538,5.267260819673538,5.267260819673538
ft_B2,whacamole,20.0,Number_of_submovements_per_second,XTmdFQ7ghF7Z,1,3.982746452093125,3.982746452093125,3.982746452093125
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Xxq5F40v7zzq,1,5.448505282402039,5.448505282402039,5.448505282402039
ft_B2,whacamole,20.0,Number_of_submovements_per_second,YEgCFEa5gH0j,1,5.743031054735184,5.743031054735184,5.743031054735184
ft_B2,whacamole,20.0,Number_of_submovements_per_second,Z78keXarxasT,1,5.595399588346481,5.595399588346481,5.595399588346481
ft_B2,whacamole,20.0,Number_of_submovements_per_second,ZajQsiRM63VG,1,5.391577184200287,5.391577184200287,5.391577184200287
ft_B2,whacamole,20.0,Number_of_submovements_per_second,a3DSWOFWpsEN,1,5.833641439676285,5.833641439676285,5.833641439676285
ft_B2,whacamole,20.0,Number_of_submovements_per_second,aJr3DELJJBy9,1,5.409470647573471,5.409470647573471,5.409470647573471
ft_B2,whacamole,20.0,Number_of_submovements_per_second,aeadGKA3m8GW,1,5.669902861118317,5.669902861118317,5.669902861118317
ft_B2,whacamole,20.0,Number_of_submovements_per_second,bKhZvL779yTM,1,2.7881041914224625,2.7881041914224625,2.7881041914224625
ft_B2,whacamole,20.0,Number_of_submovements_per_second,bV3Zq9xENfSh,1,4.470806121826172,4.470806121826172,4.470806121826172
ft_B2,whacamole,20.0,Number_of_submovements_per_second,br8SeRGHOT0h,1,6.19333416223526,6.19333416223526,6.19333416223526
ft_B2,whacamole,20.0,Number_of_submovements_per_second,cMoK4vBM5mfh,1,3.636182025074959,3.636182025074959,3.636182025074959
ft_B2,whacamole,20.0,Number_of_submovements_per_second,cOf9x7g3Zwqw,1,4.931050390005112,4.931050390005112,4.931050390005112
ft_B2,whacamole,20.0,Number_of_submovements_per_second,dVcRsylm1toA,1,4.781276285648346,4.781276285648346,4.781276285648346
ft_B2,whacamole,20.0,Number_of_submovements_per_second,e4qEIJdfEsKT,1,4.594519883394241,4.594519883394241,4.594519883394241
ft_B2,whacamole,20.0,Number_of_submovements_per_second,esDCXqaseflS,1,5.95229297876358,5.95229297876358,5.95229297876358
ft_B2,whacamole,20.0,Number_of_submovements_per_second,f21AAd9s0oH3,1,5.583587139844894,5.583587139844894,5.583587139844894
ft_B2,whacamole,20.0,Number_of_submovements_per_second,fR4QiFBKtFO2,1,6.2047916650772095,6.2047916650772095,6.2047916650772095
ft_B2,whacamole,20.0,Number_of_submovements_per_second,fhapvAGDIuQn,1,3.350895792245865,3.350895792245865,3.350895792245865
ft_B2,whacamole,20.0,Number_of_submovements_per_second,gVvm36KsqWGy,1,2.3398328572511673,2.3398328572511673,2.3398328572511673
ft_B2,whacamole,20.0,Number_of_submovements_per_second,giWiU8lZxyYw,1,5.636127591133118,5.636127591133118,5.636127591133118
ft_B2,whacamole,20.0,Number_of_submovements_per_second,h5rpH5k68G2U,1,5.292974263429642,5.292974263429642,5.292974263429642
ft_B2,whacamole,20.0,Number_of_submovements_per_second,hGLKmFyf0OkB,1,5.161052048206329,5.161052048206329,5.161052048206329
ft_B2,whacamole,20.0,Number_of_submovements_per_second,hYilILaCYRv5,1,6.269731521606445,6.269731521606445,6.269731521606445
ft_B2,whacamole,20.0,Number_of_submovements_per_second,iRosp9K2wly0,1,5.486922562122345,5.486922562122345,5.486922562122345
ft_B2,whacamole,20.0,Number_of_submovements_per_second,iaac75oC9Pej,1,4.139457643032074,4.139457643032074,4.139457643032074
ft_B2,whacamole,20.0,Number_of_submovements_per_second,j7r77dyXk5ln,1,5.703738033771515,5.703738033771515,5.703738033771515
ft_B2,whacamole,20.0,Number_of_submovements_per_second,jBEYFLPoGDQj,1,7.458440959453583,7.458440959453583,7.458440959453583
ft_B2,whacamole,20.0,Number_of_submovements_per_second,jbgHA6noFzTZ,1,4.821082055568695,4.821082055568695,4.821082055568695
ft_B2,whacamole,20.0,Number_of_submovements_per_second,jgWiJMfsedQS,1,5.71428582072258,5.71428582072258,5.71428582072258
