checkpoint,dataset,snr,metric,n_participants,median,q25,q75,min_estimate,max_estimate,envelope_lo,envelope_hi,mixture_lo,mixture_hi
pre_rerun_s1000,Fitts,20.0,Number_of_submovements_per_second,10,1.8189687573410263,1.6614617776332268,2.091036843679224,1.361215811042812,2.4436684772889645,1.328609754995977,2.514356185979624,1.3498300490493778,2.4668924151305367
pre_rerun_s1000,Fitts,20.0,Reconstruction_MASE,10,0.28422675427168675,0.2547218753374233,0.3013723225925926,0.20316885549308752,0.36333639831018516,0.1955500014514593,0.3817977617673611,0.20045480753225806,0.36929411327835654
pre_rerun_s1000,Fitts,20.0,Reconstruction_R2,10,0.873385332327127,0.8586294671727551,0.8959240850893947,0.7820373351375262,0.9415242069511003,0.7681504069586044,0.9484239717324574,0.7773079320408955,0.9441253695230696
pre_rerun_s1000,Fitts,inf,Number_of_submovements_per_second,10,1.9555574985615745,1.821065828697509,2.22520400026244,1.4565673578056317,2.7338169598563886,1.4228632103471783,2.8054986522054404,1.4447509046226876,2.7577321018713215
pre_rerun_s1000,Fitts,inf,Reconstruction_MASE,10,0.2794021770185079,0.2555558085230062,0.2932357221354167,0.20165319496159753,0.3583230620833333,0.1941399813141321,0.37506714257175927,0.1988995880364824,0.3639160779334491
pre_rerun_s1000,Fitts,inf,Reconstruction_R2,10,0.8757074290238553,0.8655220150464663,0.8962006844165842,0.7871729663952634,0.9408572615566342,0.7759505841708569,0.9479778015920277,0.7829589985380018,0.9434856986624122
pre_rerun_s1000,crank,10.0,Number_of_submovements_per_second,5,3.517052463814616,3.496845216304064,3.5554706666618587,3.4549181666225195,3.6102776035666464,3.389437893591821,3.7152378299832343,3.415557051971555,3.6699756506737318
pre_rerun_s1000,crank,10.0,Reconstruction_MASE,5,0.15949690257000002,0.15885092442999998,0.15974735976999999,0.15416028668999998,0.16055249563000001,0.149965313980375,0.16488213929424997,0.1516777070675,0.16409738645575
pre_rerun_s1000,crank,10.0,Reconstruction_R2,5,0.43886281698942187,0.43285892754793165,0.4579802936315536,0.4028574550151825,0.539854448735714,0.36149555325508115,0.5730741790980101,0.3781779437288642,0.560311409689486
pre_rerun_s1000,crank,20.0,Number_of_submovements_per_second,5,4.082764024659991,4.06798774972558,4.103365015983582,4.057653245329857,4.232143055275083,3.9426097963470967,4.381375158950686,3.9686096488963813,4.316870234431699
pre_rerun_s1000,crank,20.0,Reconstruction_MASE,5,0.12971324985000002,0.128213413785,0.13143540385,0.12799084606,0.13261144718499998,0.1247978818705,0.13662334490625,0.125426910717375,0.13547949053299999
pre_rerun_s1000,crank,20.0,Reconstruction_R2,5,0.6010878416895866,0.5987969806790352,0.6137394770979882,0.5868993747234345,0.6897396931052208,0.5565338644981385,0.7122653341963887,0.5652388934642076,0.7022810615599155
pre_rerun_s1000,crank,inf,Number_of_submovements_per_second,5,4.630296010896563,4.425717628374696,4.707331183925271,4.259219908341765,4.773519171774387,4.124307475257665,4.938892750432714,4.179323357809334,4.879262651950121
pre_rerun_s1000,crank,inf,Reconstruction_MASE,5,0.127053596495,0.12567944531,0.134106225885,0.12305484179500001,0.13991600909,0.120369239095875,0.144838796642875,0.12135539316187499,0.14275135954287502
pre_rerun_s1000,crank,inf,Reconstruction_R2,5,0.6128497430682183,0.5754516622424126,0.6392662566900253,0.45401294887065885,0.6847550722956658,0.3880622721165419,0.7120502354130148,0.4166459529399872,0.700599466830492
pre_rerun_s1000,object_moving,10.0,Number_of_submovements_per_second,5,2.756486307713203,2.751509092748165,2.8241480954457074,2.7150168536463752,2.938852070714347,2.5349299133406022,3.1038864918169566,2.5909537127183286,3.0354647949541684
pre_rerun_s1000,object_moving,10.0,Reconstruction_MASE,5,0.18124796404375002,0.1657441114125,0.18217966693749998,0.16062900253749998,0.1830500894125,0.1500319628265625,0.20122178051421877,0.153506036805,0.19645375277593746
pre_rerun_s1000,object_moving,10.0,Reconstruction_R2,5,0.8994465053081513,0.8864330802112818,0.9113483466207981,0.8841745357960462,0.9256749514490366,0.848455128222704,0.9382320100627839,0.8605851230770349,0.9339815542567522
pre_rerun_s1000,object_moving,20.0,Number_of_submovements_per_second,5,3.269851456163451,3.2265901073114946,3.294150212779641,3.1728466709610075,3.3073740613181144,2.9901166998955886,3.4593891560216434,3.0448478772130327,3.437957670033211
pre_rerun_s1000,object_moving,20.0,Reconstruction_MASE,5,0.12376221344375,0.1211151971,0.12377947081874999,0.12097959724375,0.1261189011875,0.11292169291296875,0.13885792970468747,0.113965835633125,0.13505928800453124
pre_rerun_s1000,object_moving,20.0,Reconstruction_R2,5,0.950416061654687,0.9474798191338778,0.9529073756188154,0.9411725141108036,0.9565604280680418,0.9191934031620622,0.9620841049775481,0.9278162374440581,0.9614689712412655
pre_rerun_s1000,object_moving,inf,Number_of_submovements_per_second,5,4.681634860346094,4.588039844529703,4.689947686158121,4.584437504410744,4.6921695205383,4.395268040260999,4.9084415317280214,4.432374916411936,4.862049768108409
pre_rerun_s1000,object_moving,inf,Reconstruction_MASE,5,0.12225803627500001,0.11654089261874997,0.1232163390375,0.11573698827500001,0.12482976323749999,0.10932460596468749,0.13485826119781247,0.11080716781593751,0.13114362134828125
pre_rerun_s1000,object_moving,inf,Reconstruction_R2,5,0.95414665825665,0.9535284247249365,0.9558736726641655,0.9481555812060833,0.9602205365896225,0.9368262777756899,0.9649024543631822,0.9419858150649816,0.963377981716767
pre_rerun_s1000,pointing,10.0,Number_of_submovements_per_second,2,1.4852373979066669,1.4249157645212767,1.5455590312920569,1.3645941311358867,1.6058806646774468,1.2976119247866873,1.68851935546288,1.3068856636696236,1.673609551378629
pre_rerun_s1000,pointing,10.0,Reconstruction_MASE,2,0.19740978092172107,0.19718053630423404,0.19763902553920812,0.196951291686747,0.19786827015669517,0.19107381597168677,0.20315629298102408,0.19178975675542168,0.20251648513653778
pre_rerun_s1000,pointing,10.0,Reconstruction_R2,2,0.9713901388909816,0.9693164136850876,0.9734638640968756,0.9672426884791937,0.9755375893027695,0.9633083015994495,0.9770049944944531,0.9639836531805704,0.976752955744579
pre_rerun_s1000,pointing,20.0,Number_of_submovements_per_second,2,2.1209359627956763,2.1097089186130806,2.1321630069782715,2.098481874430485,2.1433900511608672,2.016177151231544,2.221944275351926,2.028760980891838,2.209884595941756
pre_rerun_s1000,pointing,20.0,Reconstruction_MASE,2,0.1673703121898749,0.16590624220788924,0.16883438217186053,0.16444217222590363,0.17029845215384615,0.15807006302838855,0.17833247878062677,0.1590716699131777,0.176746180900641
pre_rerun_s1000,pointing,20.0,Reconstruction_R2,2,0.9746316962832301,0.9741529517454492,0.975110440821011,0.9736742072076683,0.9755891853587919,0.969120290372745,0.9803708438180451,0.9691734229495008,0.97988935239889
pre_rerun_s1000,pointing,inf,Number_of_submovements_per_second,2,3.6136353514638193,3.5702690004404003,3.6570017024872383,3.526902649416981,3.700368053510658,3.4237706526855836,3.8054068255134754,3.43876715746697,3.7884311613618817
pre_rerun_s1000,pointing,inf,Reconstruction_MASE,2,0.15809571603306816,0.15741577730713238,0.15877565475900396,0.15673583858119658,0.15945559348493976,0.15099243958725073,0.16636727695353914,0.1516012246202983,0.1656154199496235
pre_rerun_s1000,pointing,inf,Reconstruction_R2,2,0.9745022915724405,0.9732700036487962,0.9757345794960848,0.9720377157251519,0.9769668674197292,0.9678829063403319,0.9807068752215119,0.968792943023594,0.9801802178223927
pre_rerun_s1000,steering,10.0,Number_of_submovements_per_second,9,3.4106324706226587,3.311383545398712,3.4689762275666,3.156145613640547,3.9497356563806534,3.1173604872543366,4.032901639910415,3.1423274398315697,3.9816216329578307
pre_rerun_s1000,steering,10.0,Reconstruction_MASE,9,0.23314816975000002,0.22690351425,0.24155375824999997,0.21121079199999998,0.2510977715,0.20904514142500005,0.25373669888750006,0.21033263093125,0.25205283640000004
pre_rerun_s1000,steering,10.0,Reconstruction_R2,9,0.9444856703281402,0.9422899007797241,0.9466255977749825,0.9358701840043068,0.9551249980926514,0.9340143080428243,0.9565290867909789,0.9351397095620632,0.955646757632494
pre_rerun_s1000,steering,20.0,Number_of_submovements_per_second,9,4.119337376207113,3.992692993953824,4.317467372864485,3.814333202317357,4.570684801787138,3.7174334346782416,4.655127295386046,3.771712971618399,4.602502840384841
pre_rerun_s1000,steering,20.0,Reconstruction_MASE,9,0.166347522,0.161488686,0.1696612445,0.141867668,0.17683664325,0.1400013080625,0.17983414943125,0.14107725444375,0.17809294637499998
pre_rerun_s1000,steering,20.0,Reconstruction_R2,9,0.9627746552228927,0.9619616433978081,0.9674175128340721,0.9561724185943603,0.9743023231625557,0.9542336450517177,0.9751832222566009,0.9554327362403274,0.9746525460109114
pre_rerun_s1000,steering,inf,Number_of_submovements_per_second,9,5.556451298296452,5.31834764778614,5.765739284455776,4.939749855548143,5.7941929288208485,4.888705249037594,5.876416436769068,4.918102329410613,5.84179056873545
pre_rerun_s1000,steering,inf,Reconstruction_MASE,9,0.15405417275,0.14583444125,0.1582942155,0.1265934436,0.16751445199999998,0.12457490756625002,0.17011622794374998,0.12579667802875,0.1685104028375
pre_rerun_s1000,steering,inf,Reconstruction_R2,9,0.9652882814407349,0.9639212146401406,0.9704719722270966,0.9572147533297539,0.977450980246067,0.9555447269603611,0.9780238982662559,0.956578214354813,0.9776760532334448
pre_rerun_s1000,tablet_writing,10.0,Number_of_submovements_per_second,44,7.80370465250487,7.490787516228918,8.362339810552921,4.788957256823778,9.18274940421375,4.435536541044712,9.53362278566839,5.281089535084638,9.078884566983426
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_MASE,44,0.3852801606951871,0.36272503968716574,0.4203468958455882,0.29617663583333337,0.5264261823529413,0.26677552965625,0.5566844882205881,0.30969704534375,0.518215508514706
pre_rerun_s1000,tablet_writing,10.0,Reconstruction_R2,44,0.797961775273244,0.7737039358160872,0.817237491858491,0.6994097741211162,0.8696554910052906,0.6759799757862792,0.8966950784126917,0.6995993136911157,0.8712265459244901
pre_rerun_s1000,tablet_writing,20.0,Number_of_submovements_per_second,44,8.508883208121087,8.292808096593262,8.930089824176816,5.814916044473648,9.909286884447702,5.127057851757854,10.225544663540159,6.121862425926057,9.706693388521671
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_MASE,44,0.342293548496732,0.31101612070716783,0.375913973180147,0.27131186166666665,0.4696026111764706,0.23360768858333333,0.499364667867647,0.268780028,0.467384449242647
pre_rerun_s1000,tablet_writing,20.0,Reconstruction_R2,44,0.8311514925669858,0.8072307789867574,0.8541393806032318,0.7488463748903835,0.902601170539856,0.7179060555117972,0.9160686016082764,0.7419509140445906,0.8973181523789058
pre_rerun_s1000,tablet_writing,inf,Number_of_submovements_per_second,44,8.836364389820531,8.531174324060741,9.245497249899076,6.290629617869854,10.01195576758339,5.6453483174555,10.335120674401807,6.733142886803869,9.914215407503598
pre_rerun_s1000,tablet_writing,inf,Reconstruction_MASE,44,0.33147815624331556,0.3011022399673797,0.3630839035294118,0.22840144833333334,0.4589195129411765,0.20667848538541667,0.4915754925441177,0.2561440491363636,0.45862016405882344
pre_rerun_s1000,tablet_writing,inf,Reconstruction_R2,44,0.8355482784284887,0.8124040463391472,0.8557145504310807,0.7490568283726188,0.9067753156026205,0.7226400893400697,0.9262874276066819,0.7468874154148255,0.9053807973861694
pre_rerun_s1000,whacamole,10.0,Number_of_submovements_per_second,181,3.685912191867829,3.030302971601486,4.034501910209656,1.2037721648812294,5.011549293994904,1.2037721648812294,5.011549293994904,1.4888476207852364,4.5927974581718445
pre_rerun_s1000,whacamole,10.0,Reconstruction_MASE,181,0.32769498,0.30649582,0.36099887,0.2351527,0.7715114,0.2351527,0.7715114,0.25806427,0.67908365
pre_rerun_s1000,whacamole,10.0,Reconstruction_R2,181,0.9123985767364502,0.8798187971115112,0.9287263751029968,0.6048001050949097,0.9632528424263,0.6048001050949097,0.9632528424263,0.6765328645706177,0.950134813785553
pre_rerun_s1000,whacamole,20.0,Number_of_submovements_per_second,181,4.170378595590591,3.574727475643158,4.700231105089188,1.0706361383199692,6.200590878725052,1.0706361383199692,6.200590878725052,1.4201877638697624,5.512014627456665
pre_rerun_s1000,whacamole,20.0,Reconstruction_MASE,181,0.25133207,0.23207141,0.28756368,0.15856893,0.7541884,0.15856893,0.7541884,0.18315308,0.5949386
pre_rerun_s1000,whacamole,20.0,Reconstruction_R2,181,0.9332895278930664,0.8945531845092773,0.95271497964859,0.6142134666442871,0.9795751571655272,0.6142134666442871,0.9795751571655272,0.6848349571228027,0.97169429063797
pre_rerun_s1000,whacamole,inf,Number_of_submovements_per_second,181,4.6987952291965485,3.914373368024826,5.144439339637756,1.164940819144249,7.375322878360748,1.164940819144249,7.375322878360748,1.62071842700243,6.242073476314545
pre_rerun_s1000,whacamole,inf,Reconstruction_MASE,181,0.23129192,0.21239623,0.26935282,0.1440114,0.73987913,0.1440114,0.73987913,0.16455212,0.59481883
pre_rerun_s1000,whacamole,inf,Reconstruction_R2,181,0.9362840056419371,0.9001786708831787,0.9548216462135316,0.617816686630249,0.9810383319854736,0.617816686630249,0.9810383319854736,0.6874675750732422,0.9755725860595704
ft_released,Fitts,10.0,Number_of_submovements_per_second,10,1.4026080500663034,1.2062594737033552,1.6738536176207062,1.085377213633705,1.8599651116205171,1.0492483108944368,1.9271784356048254,1.0704488106142656,1.884718568230811
ft_released,Fitts,10.0,Reconstruction_MASE,10,0.30889517276631984,0.2801451900322651,0.32129212974537036,0.23187997172043012,0.38544042671296297,0.22352230845929336,0.4061736250486111,0.22876722360253457,0.3922999455619212
ft_released,Fitts,10.0,Reconstruction_R2,10,0.8711481533963229,0.848718760535121,0.8965075904794835,0.7795382427672545,0.9322358085080042,0.7682919421440197,0.9391971895039173,0.7756621963758435,0.9347073561699343
ft_released,Fitts,20.0,Number_of_submovements_per_second,10,1.6399314130465013,1.4502858306701865,1.8360175308286368,1.2730814963064951,2.182816856624817,1.2349453443737037,2.2535642853528977,1.2594038892895885,2.2068410358697292
ft_released,Fitts,20.0,Reconstruction_MASE,10,0.2786119975056004,0.24953003019336106,0.2911563127835648,0.2041575710691244,0.3546395384953704,0.1966418778243472,0.37184753259375,0.20139485405952381,0.35998920188946754
ft_released,Fitts,20.0,Reconstruction_R2,10,0.885794668992335,0.8698012287969943,0.9077284851460004,0.7987752788596683,0.9410091560740258,0.7870934814801095,0.9480697200091387,0.7946701437027918,0.9435836279447178
ft_released,Fitts,inf,Number_of_submovements_per_second,10,1.788197026568025,1.6833925969718444,2.0250428967443037,1.3686809708090053,2.4387469650375553,1.3295260758597711,2.521393280380936,1.3557566990115268,2.4662572285176587
ft_released,Fitts,inf,Reconstruction_MASE,10,0.27480824533676823,0.24535975534648435,0.28643356670138886,0.20011527867127496,0.3497811530092592,0.19332167959696622,0.36503325677199067,0.19734316550307218,0.3549465617436342
ft_released,Fitts,inf,Reconstruction_R2,10,0.8850955873410522,0.870963488360522,0.908165637380872,0.7980846232838101,0.9414887257984706,0.7867317673163834,0.9485162983704273,0.7942780819273105,0.9439240119584511
ft_released,crank,10.0,Number_of_submovements_per_second,5,5.314025842398405,5.286782221868634,5.328422000259161,5.1451823830604555,5.384296168014407,5.065435681762174,5.450106851030141,5.097662605075166,5.422711250809952
ft_released,crank,10.0,Reconstruction_MASE,5,0.07004940015,0.06856973363,0.07279910943,0.06333047819,0.08311209114500001,0.059367257140000004,0.08842385489837501,0.060902012648750004,0.086146114544
ft_released,crank,10.0,Reconstruction_R2,5,0.8857716408371925,0.8844661828875542,0.8949440604448319,0.8752202832698822,0.901099761724472,0.8658003989011049,0.911265883050859,0.8695077832192183,0.9073295986950397
ft_released,crank,20.0,Number_of_submovements_per_second,5,5.66312504298985,5.635133074969053,5.6816379323601724,5.629160204529763,5.720690681040287,5.548159169219434,5.789700394235552,5.575582067035139,5.761652370505035
ft_released,crank,20.0,Reconstruction_MASE,5,0.051600954605,0.04797007561999999,0.054262257325,0.04769049142,0.059393819365,0.045010710716250006,0.06255846514075,0.0455155056605,0.061288240561
ft_released,crank,20.0,Reconstruction_R2,5,0.9249751192331314,0.9189650183916092,0.9259658220410347,0.9169507893919945,0.9303542160987854,0.9053798298910261,0.9388944026976823,0.9095954669490457,0.9361547437831759
ft_released,crank,inf,Number_of_submovements_per_second,5,5.961033544689417,5.9291249759495255,6.05140456482768,5.906734961271286,6.059736384451389,5.827307806089521,6.156428485717624,5.851948808692395,6.1299732615239915
ft_released,crank,inf,Reconstruction_MASE,5,0.06449702929500001,0.06389065178,0.066946871525,0.06386310267,0.07151881507999999,0.060538712502375,0.07464531413025,0.06122903735575,0.073370450992375
ft_released,crank,inf,Reconstruction_R2,5,0.8899253803491592,0.8813706895709038,0.8905091097950936,0.8799760165810585,0.8908600571751595,0.8672455022409558,0.9013845741078258,0.870786218509078,0.8999373200014233
ft_released,object_moving,10.0,Number_of_submovements_per_second,5,2.2290309467352927,2.1716726096346974,2.3126335762208328,2.1641419047955424,2.324027484515682,2.030874466066598,2.496431155182654,2.058911251433892,2.440882986280485
ft_released,object_moving,10.0,Reconstruction_MASE,5,0.16294269179374998,0.1599551881375,0.16801802379375,0.1596570527125,0.16873436624375,0.14828366106531252,0.18188418673609374,0.150511723476875,0.179303779330625
ft_released,object_moving,10.0,Reconstruction_R2,5,0.9206288881599903,0.9157313421368599,0.9209216319024562,0.9152421001344919,0.9265176925808192,0.8951762670278549,0.9391314153093845,0.9004314988665283,0.9359641349036246
ft_released,object_moving,20.0,Number_of_submovements_per_second,5,3.345099466620013,3.251564039848745,3.3797505260445178,3.2184412095230073,3.405609833775088,3.0923945492715577,3.55493220576318,3.134463181940373,3.5083270723291204
ft_released,object_moving,20.0,Reconstruction_MASE,5,0.09378417571875,0.09290210193125,0.09422539346875,0.08886132384374999,0.09575389870625,0.08369174751828125,0.10274556877328125,0.08567460884,0.10048203725296874
ft_released,object_moving,20.0,Reconstruction_R2,5,0.9748430978506804,0.9742783479392528,0.9762926779687404,0.9715768281370402,0.9770347457379103,0.9643024826329202,0.980253819739446,0.9673386136069894,0.9792919941339642
ft_released,object_moving,inf,Number_of_submovements_per_second,5,4.043167302617803,4.002278937958181,4.076383344596252,3.9188051177188754,4.158083767164499,3.7760642608394845,4.300404949800577,3.829743628663709,4.248653125658166
ft_released,object_moving,inf,Reconstruction_MASE,5,0.09644517758125,0.0940968578875,0.10170862514375001,0.09203404827499999,0.10394734616875001,0.08724136629328125,0.11098332551078124,0.08875944097234377,0.10850884138703124
ft_released,object_moving,inf,Reconstruction_R2,5,0.971339524909854,0.9691277228295803,0.9737974938005209,0.9654020249843598,0.9754741325974464,0.9575191507209092,0.9781434611137956,0.9610379990469664,0.9774142668396234
ft_released,pointing,10.0,Number_of_submovements_per_second,2,0.8541887345752435,0.8334271788723628,0.8749502902781242,0.8126656231694821,0.895711845981005,0.7728890046520798,0.9490076418006872,0.7791265409007803,0.9401696335810881
ft_released,pointing,10.0,Reconstruction_MASE,2,0.2018363474459891,0.19995766019889816,0.20371503469308003,0.19807897295180724,0.20559372194017095,0.1920057347106175,0.2115952438309829,0.19298229307191267,0.21042551461752135
ft_released,pointing,10.0,Reconstruction_R2,2,0.968272896431305,0.9672400000838671,0.9693057927787427,0.9662071037364294,0.9703386891261805,0.9625033237713289,0.9730004786129012,0.963260595540864,0.9726035217911091
ft_released,pointing,20.0,Number_of_submovements_per_second,2,1.58921428504516,1.5077830624141284,1.6706455076761917,1.4263518397830965,1.7520767303072236,1.3700101694529765,1.8119215434655929,1.3785648153616532,1.8034382617045353
ft_released,pointing,20.0,Reconstruction_MASE,2,0.15483063522260837,0.15419140835528009,0.15546986208993668,0.1535521814879518,0.15610908895726497,0.14780032598448797,0.1611164559062678,0.14862203528516565,0.16065468242172365
ft_released,pointing,20.0,Reconstruction_R2,2,0.9808329775708489,0.9795146842657194,0.9821512708759783,0.97819639096059,0.9834695641811078,0.9746014358722661,0.9851376613193428,0.9752957171659512,0.9848700383492345
ft_released,pointing,inf,Number_of_submovements_per_second,2,2.752182756610742,2.6210875853198154,2.8832779279016685,2.489992414028889,3.014373099192595,2.409211634554485,3.1014861265420275,2.4217562759940297,3.087941854372302
ft_released,pointing,inf,Reconstruction_MASE,2,0.1377905343225509,0.13735668294617573,0.13822438569892603,0.13692283156980056,0.1386582370753012,0.13241855370170938,0.14362590271280118,0.13284880107963137,0.1430477955571536
ft_released,pointing,inf,Reconstruction_R2,2,0.9827153747327495,0.9818054377487695,0.9836253117167296,0.9808955007647894,0.9845352487007097,0.9787470376859587,0.9864640069610712,0.9790831061820667,0.986175051870679
ft_released,steering,10.0,Number_of_submovements_per_second,9,2.8828708324581385,2.8112329971045256,2.9647981971502304,2.626175807788968,3.4337385836988688,2.5846990241669117,3.508124771621078,2.6100275995675473,3.4604293034411966
ft_released,steering,10.0,Reconstruction_MASE,9,0.24216555450000002,0.2338908955,0.24452564225,0.21574767799999997,0.26016288025,0.21353817054375002,0.26293066583125,0.21485788895,0.26120379107499997
ft_released,steering,10.0,Reconstruction_R2,9,0.9426127552986145,0.940664030611515,0.9447545543313026,0.9358219161629677,0.9525981605052948,0.9339081447198987,0.9536132260784507,0.9351181399822235,0.9530772127211095
ft_released,steering,20.0,Number_of_submovements_per_second,9,4.033108022063971,3.9108278565108776,4.225172096863389,3.733801307156682,4.43295893445611,3.672146343346685,4.509350293781608,3.7040799903217705,4.462088837474584
ft_released,steering,20.0,Reconstruction_MASE,9,0.15242573450000002,0.143195804,0.15460494625,0.12638101702500001,0.160701805,0.12432708730125001,0.16351153145,0.125504276095625,0.162074191625
ft_released,steering,20.0,Reconstruction_R2,9,0.9681242853403091,0.9669186651706696,0.9739369407296181,0.9620296373963356,0.9792527258396149,0.9604663091897964,0.9800914565473795,0.961461007706821,0.979669780805707
ft_released,steering,inf,Number_of_submovements_per_second,9,5.661338724195957,5.178865917026997,5.768952794373035,4.948611348867416,5.864635102450848,4.886839974392205,5.943339376151561,4.922386139351874,5.896696918923408
ft_released,steering,inf,Reconstruction_MASE,9,0.13823647975,0.12902925535,0.14067485525,0.11381645174999999,0.148272665,0.11156944492625001,0.15072720736249998,0.112931097906875,0.1492859385125
ft_released,steering,inf,Reconstruction_R2,9,0.9710563704371452,0.9691885352134705,0.9758445203304291,0.9645567014813423,0.9812128528952598,0.9629344458132982,0.9819669331610202,0.9638846666365861,0.9815692814067006
ft_released,tablet_writing,10.0,Number_of_submovements_per_second,44,7.030435992295251,6.735359444296318,7.332946408201347,4.125391533598304,8.48927502018901,3.776545479428023,8.82901454004101,4.623057174276222,8.433257205334941
ft_released,tablet_writing,10.0,Reconstruction_MASE,44,0.3760864038235294,0.3518267371818182,0.40977447653316645,0.28327321875,0.5068055576470588,0.26188536368750004,0.536784891735294,0.30077341510909095,0.489686734235294
ft_released,tablet_writing,10.0,Reconstruction_R2,44,0.8097664795994499,0.7930683962721876,0.8264948225834153,0.7343024909496307,0.8812161907553673,0.7005307186175795,0.9021623094255725,0.7282274407236016,0.8755624239857901
ft_released,tablet_writing,20.0,Number_of_submovements_per_second,44,8.617188488895243,8.284866595965246,9.01966345441692,6.2152349203825,9.826173561696823,5.750194985885173,10.586170077323914,6.570335385965353,9.86131185153499
ft_released,tablet_writing,20.0,Reconstruction_MASE,44,0.31159069429920117,0.28805627104545456,0.32996943173677884,0.21242445791666667,0.4247466694117647,0.18259199895833336,0.4560163177647059,0.24007426789261357,0.42140252500735287
ft_released,tablet_writing,20.0,Reconstruction_R2,44,0.8579464490074304,0.8442203157327393,0.8739139707490085,0.7903804340783287,0.9150813351977956,0.7618995660368134,0.9417500421404839,0.782972885922576,0.9169595659422604
ft_released,tablet_writing,inf,Number_of_submovements_per_second,44,9.156027686388736,8.77977435848611,9.46763301418875,7.419843971729279,10.052192410310873,6.980452842079103,10.52407143221182,7.512745919763883,10.15400182183756
ft_released,tablet_writing,inf,Reconstruction_MASE,44,0.2974443935858586,0.2750234642112299,0.3175188753846153,0.20592639666666668,0.4117430582352941,0.18533740201041668,0.44262156456617646,0.219794972,0.4090339041617647
ft_released,tablet_writing,inf,Reconstruction_R2,44,0.8670833647013056,0.8504313409328461,0.8800020583850496,0.7968250127399669,0.9253802321173928,0.7655773135230821,0.94152911901474,0.7897970468132016,0.9257941180738536
ft_released,whacamole,10.0,Number_of_submovements_per_second,181,3.501620963215828,2.843654528260231,3.891143649816513,1.1795774102211,4.884043335914612,1.1795774102211,4.884043335914612,1.2702853605151176,4.444033652544022
ft_released,whacamole,10.0,Reconstruction_MASE,181,0.30650923,0.2842193,0.33752075,0.2191941,0.7729317,0.2191941,0.7729317,0.24091344,0.6499558
ft_released,whacamole,10.0,Reconstruction_R2,181,0.9281864166259766,0.8929252624511719,0.9402675628662108,0.5924147367477417,0.9659815430641174,0.5924147367477417,0.9659815430641174,0.6836510896682739,0.9616040587425232
ft_released,whacamole,20.0,Number_of_submovements_per_second,181,4.9736036360263824,4.047001898288727,5.525659024715424,1.3369083032011986,7.306661456823349,1.3369083032011986,7.306661456823349,1.650557667016983,6.569504588842392
ft_released,whacamole,20.0,Reconstruction_MASE,181,0.21030998,0.19421215,0.24681555,0.13590062,0.74348867,0.13590062,0.74348867,0.15688473,0.5667408
ft_released,whacamole,20.0,Reconstruction_R2,181,0.9566518664360046,0.9191612601280212,0.9672868847846984,0.6127938032150269,0.9848441481590272,0.6127938032150269,0.9848441481590272,0.70440274477005,0.9820145964622498
ft_released,whacamole,inf,Number_of_submovements_per_second,181,5.560596138238907,4.376562237739563,6.180305331945419,1.4034763723611832,8.50572556257248,1.4034763723611832,8.50572556257248,1.790710687637329,7.311828285455704
ft_released,whacamole,inf,Reconstruction_MASE,181,0.19024335,0.17397255,0.22806036,0.11963913,0.73115283,0.11963913,0.73115283,0.13408694,0.55305964
ft_released,whacamole,inf,Reconstruction_R2,181,0.9593687057495116,0.922386884689331,0.9703329205513,0.6187056303024292,0.9875656962394714,0.6187056303024292,0.9875656962394714,0.707726240158081,0.9832960963249208
ft_A,Fitts,10.0,Number_of_submovements_per_second,10,1.5109898387583007,1.2322238002408057,1.7973638527554512,1.109438145335781,2.1062091333765744,1.0746451652638855,2.1920480461170273,1.0959277863001893,2.1339454734180534
ft_A,Fitts,10.0,Reconstruction_MASE,10,0.3084946591388779,0.27911361609920554,0.32281444122106484,0.23237059356374806,0.3847091643287037,0.22370911337250382,0.40368731635300914,0.22901122844009214,0.39094955504398143
ft_A,Fitts,10.0,Reconstruction_R2,10,0.8702018249884055,0.8475751094520092,0.8976627288395231,0.7782359076318918,0.9316904044004812,0.7666565355051447,0.9386642046879331,0.7744804988511734,0.9340386498908294
ft_A,Fitts,20.0,Number_of_submovements_per_second,10,1.7314264602370653,1.4819319340645032,1.9709593928968794,1.3303203587656334,2.2859611401670716,1.2926505815553209,2.376207636311948,1.3138657251849242,2.317375901245719
ft_A,Fitts,20.0,Reconstruction_MASE,10,0.2786513433839499,0.2479279208913552,0.2920271299903431,0.2041100742795699,0.3571820841666667,0.19692325146789555,0.37407560464120365,0.2013715576578341,0.3627406341869212
ft_A,Fitts,20.0,Reconstruction_R2,10,0.885545287129313,0.8674178798855454,0.9077435567335117,0.7968403720469387,0.9408611086656421,0.785953892522526,0.9476136093864792,0.7933318677944718,0.9434677092733288
ft_A,Fitts,inf,Number_of_submovements_per_second,10,1.894799037036583,1.715678671870621,2.143430356712391,1.4785825442008538,2.4967813404509798,1.4331644325369992,2.573449081178599,1.4621937623364634,2.5262563073823303
ft_A,Fitts,inf,Reconstruction_MASE,10,0.2742928131946045,0.24403861522608564,0.28834506199652776,0.1987530895913978,0.35479935759259257,0.19183995436605225,0.37021576779803245,0.19620022684347158,0.3599580456429398
