checkpoint,dataset,snr,metric,n_trials,n_participants,min_trials,max_trials,est_trial,lo_trial,hi_trial,est_balanced,lo_balanced,hi_balanced,stratified,note
pre_released,tablet_writing,inf,Reconstruction_R2,3801,44,5,572,0.8371743785020898,0.8348709982555969,0.8393546326094257,0.8357827332241711,0.8331600683726734,0.8383129393043679,True,
pre_released,whacamole,10.0,Number_of_submovements_per_second,181,181,1,1,3.5868722642900535,3.4584246006079056,3.711875771959595,3.5868722642900535,3.4584246006079056,3.711875771959595,False,trials = participants; interval includes participant variation
pre_released,whacamole,10.0,Reconstruction_MASE,181,181,1,1,0.35704169325966845,0.3447118955359116,0.3706358110745856,0.35704169325966845,0.3447118955359116,0.3706358110745856,False,trials = participants; interval includes participant variation
pre_released,whacamole,10.0,Reconstruction_R2,181,181,1,1,0.8865673449816625,0.8760440286187178,0.8963625394260686,0.8865673449816625,0.8760440286187178,0.8963625394260686,False,trials = participants; interval includes participant variation
pre_released,whacamole,20.0,Number_of_submovements_per_second,181,181,1,1,4.199529456911166,4.0313302556732,4.361123761748741,4.199529456911166,4.0313302556732,4.361123761748741,False,trials = participants; interval includes participant variation
pre_released,whacamole,20.0,Reconstruction_MASE,181,181,1,1,0.28022109425414365,0.26859873857458566,0.29341737383839783,0.28022109425414365,0.26859873857458566,0.29341737383839783,False,trials = participants; interval includes participant variation
pre_released,whacamole,20.0,Reconstruction_R2,181,181,1,1,0.9071897992771634,0.8961393559258946,0.917550399603106,0.9071897992771634,0.8961393559258946,0.917550399603106,False,trials = participants; interval includes participant variation
pre_released,whacamole,inf,Number_of_submovements_per_second,181,181,1,1,4.611154366387518,4.424070166593716,4.7944937979812785,4.611154366387518,4.424070166593716,4.7944937979812785,False,trials = participants; interval includes participant variation
pre_released,whacamole,inf,Reconstruction_MASE,181,181,1,1,0.25890527502762434,0.24705205046270717,0.2722270664046961,0.25890527502762434,0.24705205046270717,0.2722270664046961,False,trials = participants; interval includes participant variation
pre_released,whacamole,inf,Reconstruction_R2,181,181,1,1,0.9112293957346711,0.9000879232725386,0.9212844193804989,0.9112293957346711,0.9000879232725386,0.9212844193804989,False,trials = participants; interval includes participant variation
pre_rerun,Fitts,10.0,Number_of_submovements_per_second,5420,10,432,652,1.8126164885956066,1.7959637461653721,1.82911205408971,1.8547392160427383,1.8372087439611722,1.8720663124368218,True,
pre_rerun,Fitts,10.0,Reconstruction_MASE,5420,10,432,652,0.30028636559594096,0.2953158680913284,0.30524416765382845,0.3063642489609552,0.30112006485788617,0.31161147809274176,True,
pre_rerun,Fitts,10.0,Reconstruction_R2,5420,10,432,652,0.8782035046507951,0.8752380088518796,0.8811299334191528,0.8734802046087594,0.8703343691341741,0.8765715700531997,True,
pre_rerun,Fitts,20.0,Number_of_submovements_per_second,5420,10,432,652,1.8895485781603991,1.8744745752057215,1.9048724451185655,1.9317245101489136,1.9156715441694758,1.9479636602316213,True,
pre_rerun,Fitts,20.0,Reconstruction_MASE,5420,10,432,652,0.2754001320387454,0.2711816018217712,0.2797991968141605,0.2808174264034693,0.27632379186090156,0.2854621333449843,True,
pre_rerun,Fitts,20.0,Reconstruction_R2,5420,10,432,652,0.8879225812934861,0.8849606965490483,0.8907840127882812,0.8837507599454135,0.8805893868488839,0.8867918243847095,True,
pre_rerun,Fitts,inf,Number_of_submovements_per_second,5420,10,432,652,2.1116485546662633,2.0961031040009215,2.1277375786114185,2.151089233821014,2.134490947956129,2.168279139474424,True,
pre_rerun,Fitts,inf,Reconstruction_MASE,5420,10,432,652,0.27677141237453873,0.27272422968565496,0.28103395712910517,0.2819349194380511,0.2776921336685937,0.28646907395764826,True,
pre_rerun,Fitts,inf,Reconstruction_R2,5420,10,432,652,0.8833178659316798,0.8804331897256888,0.8861575264211511,0.8793072015868916,0.8762074064859404,0.8823308502593783,True,
pre_rerun,crank,10.0,Number_of_submovements_per_second,1000,5,200,200,3.7162775433808566,3.6790799382850525,3.7545442237704996,3.716277543380856,3.679079938285053,3.7545442237704996,True,
pre_rerun,crank,10.0,Reconstruction_MASE,1000,5,200,200,0.15171497551699997,0.150013347719375,0.153488039851875,0.15171497551700003,0.150013347719375,0.153488039851875,True,
pre_rerun,crank,10.0,Reconstruction_R2,1000,5,200,200,0.5045991768240928,0.48756833389252424,0.5212777869105338,0.5045991768240928,0.4875683338925243,0.5212777869105338,True,
pre_rerun,crank,20.0,Number_of_submovements_per_second,1000,5,200,200,4.349852349534631,4.283266671594233,4.420501336717979,4.349852349534631,4.283266671594233,4.420501336717979,True,
pre_rerun,crank,20.0,Reconstruction_MASE,1000,5,200,200,0.130658101088,0.129248994057575,0.13206898535342498,0.130658101088,0.129248994057575,0.13206898535342498,True,
pre_rerun,crank,20.0,Reconstruction_R2,1000,5,200,200,0.6021254534721374,0.5874564013943077,0.6167470905795693,0.6021254534721374,0.5874564013943077,0.6167470905795693,True,
pre_rerun,crank,inf,Number_of_submovements_per_second,1000,5,200,200,4.519114001691341,4.423027961013839,4.61534323259443,4.519114001691341,4.4230279610138385,4.61534323259443,True,
pre_rerun,crank,inf,Reconstruction_MASE,1000,5,200,200,0.15574806843199998,0.15261911914987503,0.15885140048457497,0.155748068432,0.152619119149875,0.158851400484575,True,
pre_rerun,crank,inf,Reconstruction_R2,1000,5,200,200,0.2599320073723793,0.19684535213410856,0.3180807217255235,0.2599320073723793,0.19684535213410856,0.3180807217255235,True,
pre_rerun,object_moving,10.0,Number_of_submovements_per_second,800,5,160,160,2.472145684529096,2.4058237134892257,2.53934122243314,2.472145684529096,2.4058237134892257,2.53934122243314,True,
pre_rerun,object_moving,10.0,Reconstruction_MASE,800,5,160,160,0.15965646866,0.15489231577965626,0.16469143095946875,0.15965646866,0.15489231577965626,0.16469143095946875,True,
pre_rerun,object_moving,10.0,Reconstruction_R2,800,5,160,160,0.9246885263919831,0.9174564796872438,0.9309795133788138,0.9246885263919828,0.9174564796872439,0.9309795133788138,True,
pre_rerun,object_moving,20.0,Number_of_submovements_per_second,800,5,160,160,3.0900130513357,3.0148909936426205,3.168986005002516,3.0900130513357,3.0148909936426205,3.168986005002516,True,
pre_rerun,object_moving,20.0,Reconstruction_MASE,800,5,160,160,0.12032753813625,0.11652143337878125,0.12431125727284376,0.12032753813625001,0.11652143337878125,0.12431125727284376,True,
pre_rerun,object_moving,20.0,Reconstruction_R2,800,5,160,160,0.9541039652377367,0.9486303863786161,0.9587548383306712,0.9541039652377368,0.9486303863786162,0.9587548383306712,True,
pre_rerun,object_moving,inf,Number_of_submovements_per_second,800,5,160,160,4.760966277332045,4.669951228054706,4.853161335279001,4.760966277332045,4.669951228054706,4.853161335279001,True,
pre_rerun,object_moving,inf,Reconstruction_MASE,800,5,160,160,0.12221088994125001,0.11876215616540624,0.1259576601035,0.12221088994125,0.11876215616540627,0.1259576601035,True,
pre_rerun,object_moving,inf,Reconstruction_R2,800,5,160,160,0.9527397387474775,0.9486731616612524,0.9565665818210691,0.9527397387474774,0.9486731616612524,0.956566581821069,True,
pre_rerun,pointing,10.0,Number_of_submovements_per_second,683,2,332,351,1.349573783674666,1.2977397173232674,1.4026584306470695,1.3471723212952353,1.2952466326730057,1.4000421554268248,True,
pre_rerun,pointing,10.0,Reconstruction_MASE,683,2,332,351,0.19903293827964863,0.19491728327049782,0.20319655740285503,0.1989615214561494,0.19483277451866912,0.20314230843676306,True,
pre_rerun,pointing,10.0,Reconstruction_R2,683,2,332,351,0.9700402202927351,0.9678881031069714,0.9720410278653331,0.9699651702631864,0.9677984396128211,0.971981548106291,True,
pre_rerun,pointing,20.0,Number_of_submovements_per_second,683,2,332,351,2.0589354546197947,2.0072034518868493,2.111722146986546,2.0593642702929604,2.0074719843570485,2.112272709478464,True,
pre_rerun,pointing,20.0,Reconstruction_MASE,683,2,332,351,0.16436150620351392,0.1604307247988287,0.16858771192338948,0.1642967800146054,0.1603643699728728,0.16850480178009816,True,
pre_rerun,pointing,20.0,Reconstruction_R2,683,2,332,351,0.9770664056083992,0.9746095537746633,0.9791797995392784,0.9770198400941053,0.9745670608731293,0.9791214806291222,True,
pre_rerun,pointing,inf,Number_of_submovements_per_second,683,2,332,351,3.6647366708905422,3.581182692780829,3.7477740514818936,3.6641622608543463,3.5805628034845682,3.7470430152588388,True,
